#_Bundle,#_Iteration,#_Agents,#_Attackers,Linar_Speed,Field_Len,Pzone_Len,Sim_Time,defense_time,Result
4,7,30,30,0.8,100,20,60,44.9,0
4,8,30,30,0.8,100,20,60,60,2
4,9,30,30,0.8,100,20,60,47.9,0
4,10,30,30,0.8,100,20,60,41.8,0
4,11,30,30,0.8,100,20,60,53.6,0
4,12,30,30,0.8,100,20,60,51.6,0
4,13,30,30,0.8,100,20,60,49,0
4,14,30,30,0.8,100,20,60,40,0
4,15,30,30,0.8,100,20,60,51.8,0
4,16,30,30,0.8,100,20,60,56.3,0
4,17,30,30,0.8,100,20,60,46.4,0
4,18,30,30,0.8,100,20,60,46.5,0
4,19,30,30,0.8,100,20,60,48.4,0
4,20,30,30,0.8,100,20,60,45.4,0
4,21,30,30,0.8,100,20,60,52.1,0
4,22,30,30,0.8,100,20,60,47.5,1
4,23,30,30,0.8,100,20,60,48.6,0
4,24,30,30,0.8,100,20,60,60,2
4,25,30,30,0.8,100,20,60,49.1,0
5,1,30,30,0.9,100,20,60,42.8,0
5,2,30,30,0.9,100,20,60,58.4,1
5,3,30,30,0.9,100,20,60,49.5,0
5,4,30,30,0.9,100,20,60,45.7,0
5,5,30,30,0.9,100,20,60,44.9,0
5,6,30,30,0.9,100,20,60,54.2,1
5,7,30,30,0.9,100,20,60,60,2
5,8,30,30,0.9,100,20,60,42.4,0
5,9,30,30,0.9,100,20,60,51.8,0
5,10,30,30,0.9,100,20,60,52.8,1
5,11,30,30,0.9,100,20,60,51.6,0
5,12,30,30,0.9,100,20,60,60,2
5,13,30,30,0.9,100,20,60,44.8,0
5,14,30,30,0.9,100,20,60,43,0
5,15,30,30,0.9,100,20,60,58.5,0
5,16,30,30,0.9,100,20,60,56.6,0
5,17,30,30,0.9,100,20,60,48.9,0
5,18,30,30,0.9,100,20,60,54.2,1
5,19,30,30,0.9,100,20,60,40.4,0
5,20,30,30,0.9,100,20,60,53.5,1
5,21,30,30,0.9,100,20,60,41.6,0
5,22,30,30,0.9,100,20,60,48.3,1
5,23,30,30,0.9,100,20,60,48.2,0
5,24,30,30,0.9,100,20,60,46.4,0
5,25,30,30,0.9,100,20,60,59.2,0
6,1,30,30,1,100,20,60,47.1,1
6,2,30,30,1,100,20,60,47.2,0
6,3,30,30,1,100,20,60,48,1
6,4,30,30,1,100,20,60,58.5,1
6,5,30,30,1,100,20,60,50.1,0
6,6,30,30,1,100,20,60,49.1,0
6,7,30,30,1,100,20,60,58.6,1
6,8,30,30,1,100,20,60,60,2
6,9,30,30,1,100,20,60,55.5,1
6,10,30,30,1,100,20,60,45.6,0
6,11,30,30,1,100,20,60,46,1
6,12,30,30,1,100,20,60,57.1,1
6,13,30,30,1,100,20,60,49.9,0
6,14,30,30,1,100,20,60,47.9,1
6,15,30,30,1,100,20,60,47.9,1
6,16,30,30,1,100,20,60,46.8,0
6,17,30,30,1,100,20,60,47.5,0
6,18,30,30,1,100,20,60,56.4,1
6,19,30,30,1,100,20,60,56.2,1
6,20,30,30,1,100,20,60,54.4,1
6,21,30,30,1,100,20,60,49.7,0
6,22,30,30,1,100,20,60,43.8,0
6,23,30,30,1,100,20,60,60,2
6,24,30,30,1,100,20,60,57.4,1
6,25,30,30,1,100,20,60,50.6,1
7,1,30,30,1.1,100,20,60,50.5,1
7,2,30,30,1.1,100,20,60,51.5,1
7,3,30,30,1.1,100,20,60,53.9,1
7,4,30,30,1.1,100,20,60,50.4,1
7,5,30,30,1.1,100,20,60,49.7,1
7,6,30,30,1.1,100,20,60,43.6,1
7,7,30,30,1.1,100,20,60,54.4,1
7,8,30,30,1.1,100,20,60,47.7,0
7,9,30,30,1.1,100,20,60,45.3,1
7,10,30,30,1.1,100,20,60,47.3,1
7,11,30,30,1.1,100,20,60,46.7,1
7,12,30,30,1.1,100,20,60,48.5,1
7,13,30,30,1.1,100,20,60,47.2,1
7,14,30,30,1.1,100,20,60,48.3,1
7,15,30,30,1.1,100,20,60,44.2,1
7,16,30,30,1.1,100,20,60,52,1
7,17,30,30,1.1,100,20,60,49.6,1
7,18,30,30,1.1,100,20,60,42.7,1
7,19,30,30,1.1,100,20,60,50.5,0
7,20,30,30,1.1,100,20,60,45.1,1
7,21,30,30,1.1,100,20,60,51.1,1
7,22,30,30,1.1,100,20,60,55.1,0
7,23,30,30,1.1,100,20,60,41.4,1
7,24,30,30,1.1,100,20,60,55.6,1
7,25,30,30,1.1,100,20,60,53.9,1
8,1,30,30,1.2,100,20,60,48.8,1
8,2,30,30,1.2,100,20,60,40.8,1
8,3,30,30,1.2,100,20,60,41,1
8,4,30,30,1.2,100,20,60,50.5,1
8,5,30,30,1.2,100,20,60,41.3,1
8,6,30,30,1.2,100,20,60,46.2,1
8,7,30,30,1.2,100,20,60,50.3,1
8,8,30,30,1.2,100,20,60,49.9,1
8,9,30,30,1.2,100,20,60,42,1
8,10,30,30,1.2,100,20,60,45,1
8,11,30,30,1.2,100,20,60,41.7,1
8,12,30,30,1.2,100,20,60,49.9,1
8,13,30,30,1.2,100,20,60,41.5,1
8,14,30,30,1.2,100,20,60,38,1
8,15,30,30,1.2,100,20,60,46.1,1
8,16,30,30,1.2,100,20,60,41.8,1
8,17,30,30,1.2,100,20,60,46.1,1
8,18,30,30,1.2,100,20,60,47.6,1
8,19,30,30,1.2,100,20,60,60,2
8,20,30,30,1.2,100,20,60,44.5,1
8,21,30,30,1.2,100,20,60,47.1,1
8,22,30,30,1.2,100,20,60,45.6,1
8,23,30,30,1.2,100,20,60,59.3,1
8,24,30,30,1.2,100,20,60,42.7,1
8,25,30,30,1.2,100,20,60,49.2,1
9,1,30,30,1.3,100,20,60,49,1
9,2,30,30,1.3,100,20,60,44.9,1
9,3,30,30,1.3,100,20,60,37.7,1
9,4,30,30,1.3,100,20,60,41.5,1
9,5,30,30,1.3,100,20,60,37.3,1
9,6,30,30,1.3,100,20,60,41.9,1
9,7,30,30,1.3,100,20,60,48.3,1
9,8,30,30,1.3,100,20,60,40.7,1
9,9,30,30,1.3,100,20,60,50.5,1
9,10,30,30,1.3,100,20,60,39.4,1
9,11,30,30,1.3,100,20,60,40.8,1
9,12,30,30,1.3,100,20,60,52,1
9,13,30,30,1.3,100,20,60,40.6,1
9,14,30,30,1.3,100,20,60,49.3,1
9,15,30,30,1.3,100,20,60,40.6,1
9,16,30,30,1.3,100,20,60,41,1
9,17,30,30,1.3,100,20,60,43,1
9,18,30,30,1.3,100,20,60,43.8,1
9,19,30,30,1.3,100,20,60,41.5,1
9,20,30,30,1.3,100,20,60,44.2,1
9,21,30,30,1.3,100,20,60,40.2,1
9,22,30,30,1.3,100,20,60,41.8,1
9,23,30,30,1.3,100,20,60,52.4,1
9,24,30,30,1.3,100,20,60,37.5,1
9,25,30,30,1.3,100,20,60,40,1
10,1,30,30,1.4,100,20,60,40.1,1
10,2,30,30,1.4,100,20,60,47.5,1
10,3,30,30,1.4,100,20,60,40.2,1
10,4,30,30,1.4,100,20,60,40.5,1
10,5,30,30,1.4,100,20,60,39.7,1
10,6,30,30,1.4,100,20,60,35.7,1
10,7,30,30,1.4,100,20,60,43,1
10,8,30,30,1.4,100,20,60,37.4,1
10,9,30,30,1.4,100,20,60,53.1,1
10,10,30,30,1.4,100,20,60,36.2,1
10,11,30,30,1.4,100,20,60,41.3,1
10,12,30,30,1.4,100,20,60,38.1,1
10,13,30,30,1.4,100,20,60,41,1
10,14,30,30,1.4,100,20,60,44.4,1
10,15,30,30,1.4,100,20,60,48.4,1
10,16,30,30,1.4,100,20,60,38.5,1
10,17,30,30,1.4,100,20,60,42.3,1
10,18,30,30,1.4,100,20,60,36.9,1
10,19,30,30,1.4,100,20,60,42.6,1
10,20,30,30,1.4,100,20,60,39.4,1
10,21,30,30,1.4,100,20,60,43,1
10,22,30,30,1.4,100,20,60,42.5,1
10,23,30,30,1.4,100,20,60,41.3,1
10,24,30,30,1.4,100,20,60,42.7,1
10,25,30,30,1.4,100,20,60,42.3,1
11,1,30,30,1.5,100,20,60,43.6,1
11,2,30,30,1.5,100,20,60,40.9,1
11,3,30,30,1.5,100,20,60,41.5,1
11,4,30,30,1.5,100,20,60,34.9,1
11,5,30,30,1.5,100,20,60,47.9,1
11,6,30,30,1.5,100,20,60,37,1
11,7,30,30,1.5,100,20,60,42.5,1
11,8,30,30,1.5,100,20,60,39.1,1
11,9,30,30,1.5,100,20,60,44,1
11,10,30,30,1.5,100,20,60,37,1
11,11,30,30,1.5,100,20,60,36.8,1
11,12,30,30,1.5,100,20,60,37.8,1
11,13,30,30,1.5,100,20,60,37.4,1
11,14,30,30,1.5,100,20,60,35.8,1
11,15,30,30,1.5,100,20,60,43.9,1
11,16,30,30,1.5,100,20,60,34.6,1
11,17,30,30,1.5,100,20,60,39.2,1
11,18,30,30,1.5,100,20,60,35.8,1
11,19,30,30,1.5,100,20,60,33.8,1
11,20,30,30,1.5,100,20,60,36.9,1
11,21,30,30,1.5,100,20,60,41.7,1
11,22,30,30,1.5,100,20,60,41.7,1
11,23,30,30,1.5,100,20,60,44.9,1
11,24,30,30,1.5,100,20,60,39.1,1
11,25,30,30,1.5,100,20,60,38.1,1
12,1,30,30,1.6,100,20,60,37.2,1
12,2,30,30,1.6,100,20,60,33.7,1
12,3,30,30,1.6,100,20,60,36.5,1
12,4,30,30,1.6,100,20,60,34.2,1
12,5,30,30,1.6,100,20,60,38.3,1
12,6,30,30,1.6,100,20,60,42.6,1
12,7,30,30,1.6,100,20,60,37.9,1
12,8,30,30,1.6,100,20,60,40.9,1
12,9,30,30,1.6,100,20,60,40.7,1
12,10,30,30,1.6,100,20,60,32.3,1
12,11,30,30,1.6,100,20,60,36.8,1
12,12,30,30,1.6,100,20,60,38.2,1
12,13,30,30,1.6,100,20,60,40.9,1
12,14,30,30,1.6,100,20,60,38.5,1
12,15,30,30,1.6,100,20,60,36.2,1
12,16,30,30,1.6,100,20,60,36,1
12,17,30,30,1.6,100,20,60,34,1
12,18,30,30,1.6,100,20,60,43.3,1
12,19,30,30,1.6,100,20,60,33.7,1
12,20,30,30,1.6,100,20,60,34.9,1
12,21,30,30,1.6,100,20,60,38.5,1
12,22,30,30,1.6,100,20,60,34.6,1
12,23,30,30,1.6,100,20,60,35.9,1
12,24,30,30,1.6,100,20,60,40.9,1
12,25,30,30,1.6,100,20,60,34.5,1
13,1,30,30,1.7,100,20,60,37.1,1
13,2,30,30,1.7,100,20,60,33.4,1
13,3,30,30,1.7,100,20,60,35.9,1
13,4,30,30,1.7,100,20,60,48.6,1
13,5,30,30,1.7,100,20,60,33.8,1
13,6,30,30,1.7,100,20,60,32.1,1
13,7,30,30,1.7,100,20,60,35.8,1
13,8,30,30,1.7,100,20,60,33.4,1
13,9,30,30,1.7,100,20,60,33.3,1
13,10,30,30,1.7,100,20,60,35.2,1
13,11,30,30,1.7,100,20,60,30.4,1
13,12,30,30,1.7,100,20,60,44,1
13,13,30,30,1.7,100,20,60,32.3,1
13,14,30,30,1.7,100,20,60,40.6,1
13,15,30,30,1.7,100,20,60,36.8,1
13,16,30,30,1.7,100,20,60,44.9,1
13,17,30,30,1.7,100,20,60,32.1,1
13,18,30,30,1.7,100,20,60,37,1
13,19,30,30,1.7,100,20,60,31.2,1
13,20,30,30,1.7,100,20,60,29.2,1
13,21,30,30,1.7,100,20,60,29.3,1
13,22,30,30,1.7,100,20,60,33,1
13,23,30,30,1.7,100,20,60,31.1,1
13,24,30,30,1.7,100,20,60,33.6,1
13,25,30,30,1.7,100,20,60,33,1
14,1,30,30,1.8,100,20,60,39.7,1
14,2,30,30,1.8,100,20,60,33.2,1
14,3,30,30,1.8,100,20,60,29.2,1
14,4,30,30,1.8,100,20,60,33.7,1
14,5,30,30,1.8,100,20,60,31.6,1
14,6,30,30,1.8,100,20,60,32.1,1
14,7,30,30,1.8,100,20,60,31.6,1
14,8,30,30,1.8,100,20,60,34.8,1
14,9,30,30,1.8,100,20,60,31.5,1
14,10,30,30,1.8,100,20,60,32.5,1
14,11,30,30,1.8,100,20,60,30.4,1
14,12,30,30,1.8,100,20,60,35.4,1
14,13,30,30,1.8,100,20,60,34.9,1
14,14,30,30,1.8,100,20,60,31.1,1
14,15,30,30,1.8,100,20,60,31.2,1
14,16,30,30,1.8,100,20,60,31.9,1
14,17,30,30,1.8,100,20,60,31.5,1
14,18,30,30,1.8,100,20,60,45.8,1
14,19,30,30,1.8,100,20,60,31.4,1
14,20,30,30,1.8,100,20,60,28.9,1
14,21,30,30,1.8,100,20,60,36.2,1
14,22,30,30,1.8,100,20,60,32.9,1
14,23,30,30,1.8,100,20,60,34.2,1
14,24,30,30,1.8,100,20,60,29.6,1
14,25,30,30,1.8,100,20,60,31.5,1
15,1,30,30,1.9,100,20,60,31.6,1
15,2,30,30,1.9,100,20,60,30.5,1
15,3,30,30,1.9,100,20,60,37.8,1
15,4,30,30,1.9,100,20,60,35.6,1
15,5,30,30,1.9,100,20,60,30,1
15,6,30,30,1.9,100,20,60,32.8,1
15,7,30,30,1.9,100,20,60,35.1,1
15,8,30,30,1.9,100,20,60,31.4,1
15,9,30,30,1.9,100,20,60,30.4,1
15,10,30,30,1.9,100,20,60,30.6,1
15,11,30,30,1.9,100,20,60,28.2,1
15,12,30,30,1.9,100,20,60,37.7,1
15,13,30,30,1.9,100,20,60,29.3,1
15,14,30,30,1.9,100,20,60,31.9,1
15,15,30,30,1.9,100,20,60,29.3,1
15,16,30,30,1.9,100,20,60,30.2,1
15,17,30,30,1.9,100,20,60,42.3,1
15,18,30,30,1.9,100,20,60,27.4,1
15,19,30,30,1.9,100,20,60,38.8,1
15,20,30,30,1.9,100,20,60,32.8,1
15,21,30,30,1.9,100,20,60,39.6,1
15,22,30,30,1.9,100,20,60,28.5,1
15,23,30,30,1.9,100,20,60,35.2,1
15,24,30,30,1.9,100,20,60,34.5,1
15,25,30,30,1.9,100,20,60,34,1
16,1,30,30,2,100,20,60,35.7,1
16,2,30,30,2,100,20,60,31.4,1
16,3,30,30,2,100,20,60,35.5,1
16,4,30,30,2,100,20,60,35,1
16,5,30,30,2,100,20,60,31.8,1
16,6,30,30,2,100,20,60,33.3,1
16,7,30,30,2,100,20,60,35.9,1
16,8,30,30,2,100,20,60,26.5,1
16,9,30,30,2,100,20,60,32.5,1
16,10,30,30,2,100,20,60,31.5,1
16,11,30,30,2,100,20,60,33.8,1
16,12,30,30,2,100,20,60,33.9,1
16,13,30,30,2,100,20,60,28.9,1
16,14,30,30,2,100,20,60,31.2,1
16,15,30,30,2,100,20,60,32.4,1
16,16,30,30,2,100,20,60,29.2,1
16,17,30,30,2,100,20,60,38,1
16,18,30,30,2,100,20,60,33.7,1
16,19,30,30,2,100,20,60,32.7,1
16,20,30,30,2,100,20,60,29.9,1
16,21,30,30,2,100,20,60,28.2,1
16,22,30,30,2,100,20,60,28.6,1
16,23,30,30,2,100,20,60,30.1,1
16,24,30,30,2,100,20,60,26.6,1
16,25,30,30,2,100,20,60,28.6,1
