#_Bundle,#_Iteration,#_Agents,#_Attackers,Linar_Speed,Field_Len,Pzone_Len,Sim_Time,defense_time,Result
17,14,45,45,1,150,30,60,60,2
17,15,45,45,1,150,30,60,60,2
17,16,45,45,1,150,30,60,60,2
17,17,45,45,1,150,30,60,60,2
17,18,45,45,1,150,30,60,60,2
17,19,45,45,1,150,30,60,60,2
17,20,45,45,1,150,30,60,60,2
17,21,45,45,1,150,30,60,60,2
17,22,45,45,1,150,30,60,60,2
17,23,45,45,1,150,30,60,60,2
17,24,45,45,1,150,30,60,60,2
17,25,45,45,1,150,30,60,60,2
18,1,55,55,1,150,30,60,60,2
18,2,55,55,1,150,30,60,60,2
18,3,55,55,1,150,30,60,60,2
18,4,55,55,1,150,30,60,60,2
18,5,55,55,1,150,30,60,60,2
18,6,55,55,1,150,30,60,60,2
18,7,55,55,1,150,30,60,60,2
18,8,55,55,1,150,30,60,60,2
18,9,55,55,1,150,30,60,60,2
18,10,55,55,1,150,30,60,60,2
18,11,55,55,1,150,30,60,60,2
18,12,55,55,1,150,30,60,60,2
18,13,55,55,1,150,30,60,60,2
18,14,55,55,1,150,30,60,60,2
18,15,55,55,1,150,30,60,60,2
18,16,55,55,1,150,30,60,60,2
18,17,55,55,1,150,30,60,60,2
18,18,55,55,1,150,30,60,60,2
18,19,55,55,1,150,30,60,60,2
18,20,55,55,1,150,30,60,60,2
18,21,55,55,1,150,30,60,60,2
18,22,55,55,1,150,30,60,60,2
18,23,55,55,1,150,30,60,60,2
18,24,55,55,1,150,30,60,60,2
18,25,55,55,1,150,30,60,60,2
19,1,5,5,1,200,40,60,60,2
19,2,5,5,1,200,40,60,60,2
19,3,5,5,1,200,40,60,60,2
19,4,5,5,1,200,40,60,60,2
19,5,5,5,1,200,40,60,60,2
19,6,5,5,1,200,40,60,60,2
19,7,5,5,1,200,40,60,60,2
19,8,5,5,1,200,40,60,60,2
19,9,5,5,1,200,40,60,60,2
19,10,5,5,1,200,40,60,60,2
19,11,5,5,1,200,40,60,60,2
19,12,5,5,1,200,40,60,60,2
19,13,5,5,1,200,40,60,60,2
19,14,5,5,1,200,40,60,60,2
19,15,5,5,1,200,40,60,60,2
19,16,5,5,1,200,40,60,60,2
19,17,5,5,1,200,40,60,60,2
19,18,5,5,1,200,40,60,60,2
19,19,5,5,1,200,40,60,60,2
19,20,5,5,1,200,40,60,60,2
19,21,5,5,1,200,40,60,60,2
19,22,5,5,1,200,40,60,60,2
19,23,5,5,1,200,40,60,60,2
19,24,5,5,1,200,40,60,60,2
19,25,5,5,1,200,40,60,60,2
20,1,15,15,1,200,40,60,60,2
20,2,15,15,1,200,40,60,60,2
20,3,15,15,1,200,40,60,60,2
20,4,15,15,1,200,40,60,60,2
20,5,15,15,1,200,40,60,60,2
20,6,15,15,1,200,40,60,60,2
20,7,15,15,1,200,40,60,60,2
20,8,15,15,1,200,40,60,60,2
20,9,15,15,1,200,40,60,60,2
20,10,15,15,1,200,40,60,60,2
20,11,15,15,1,200,40,60,60,2
20,12,15,15,1,200,40,60,60,2
20,13,15,15,1,200,40,60,60,2
20,14,15,15,1,200,40,60,60,2
20,15,15,15,1,200,40,60,60,2
20,16,15,15,1,200,40,60,60,2
20,17,15,15,1,200,40,60,60,2
20,18,15,15,1,200,40,60,60,2
20,19,15,15,1,200,40,60,60,2
20,20,15,15,1,200,40,60,60,2
20,21,15,15,1,200,40,60,60,2
20,22,15,15,1,200,40,60,60,2
20,23,15,15,1,200,40,60,60,2
20,24,15,15,1,200,40,60,60,2
20,25,15,15,1,200,40,60,60,2
21,1,25,25,1,200,40,60,60,2
21,2,25,25,1,200,40,60,60,2
21,3,25,25,1,200,40,60,60,2
21,4,25,25,1,200,40,60,60,2
21,5,25,25,1,200,40,60,60,2
21,6,25,25,1,200,40,60,60,2
21,7,25,25,1,200,40,60,60,2
21,8,25,25,1,200,40,60,60,2
21,9,25,25,1,200,40,60,60,2
21,10,25,25,1,200,40,60,60,2
21,11,25,25,1,200,40,60,60,2
21,12,25,25,1,200,40,60,60,2
21,13,25,25,1,200,40,60,60,2
21,14,25,25,1,200,40,60,60,2
21,15,25,25,1,200,40,60,60,2
21,16,25,25,1,200,40,60,60,2
21,17,25,25,1,200,40,60,60,2
21,18,25,25,1,200,40,60,60,2
21,19,25,25,1,200,40,60,60,2
