#_Bundle,#_Iteration,#_Agents,#_Attackers,Linar_Speed,Field_Len,Pzone_Len,Sim_Time,defense_time,Result
4,12,20,30,1,100,20,60,43.5,0
4,13,20,30,1,100,20,60,45.2,0
4,14,20,30,1,100,20,60,43.2,0
4,15,20,30,1,100,20,60,48.9,0
4,16,20,30,1,100,20,60,47.8,0
4,17,20,30,1,100,20,60,44.2,0
4,18,20,30,1,100,20,60,46.1,0
4,19,20,30,1,100,20,60,58.7,1
4,20,20,30,1,100,20,60,58.1,1
4,21,20,30,1,100,20,60,45.5,0
4,22,20,30,1,100,20,60,47.1,0
4,23,20,30,1,100,20,60,60,2
4,24,20,30,1,100,20,60,46.7,0
4,25,20,30,1,100,20,60,57.6,1
5,1,25,30,1,100,20,60,45.1,0
5,2,25,30,1,100,20,60,57.3,1
5,3,25,30,1,100,20,60,39.5,0
5,4,25,30,1,100,20,60,49.8,0
5,5,25,30,1,100,20,60,60,2
5,6,25,30,1,100,20,60,52.5,1
5,7,25,30,1,100,20,60,48.1,0
5,8,25,30,1,100,20,60,60,2
5,9,25,30,1,100,20,60,41.6,0
5,10,25,30,1,100,20,60,52.2,1
5,11,25,30,1,100,20,60,45.5,0
5,12,25,30,1,100,20,60,54.4,1
5,13,25,30,1,100,20,60,49.2,1
5,14,25,30,1,100,20,60,45.1,0
5,15,25,30,1,100,20,60,42.7,0
5,16,25,30,1,100,20,60,55.2,1
5,17,25,30,1,100,20,60,45.4,0
5,18,25,30,1,100,20,60,55.5,1
5,19,25,30,1,100,20,60,47.5,0
5,20,25,30,1,100,20,60,60,2
5,21,25,30,1,100,20,60,46.9,0
5,22,25,30,1,100,20,60,53.5,0
5,23,25,30,1,100,20,60,49.9,0
5,24,25,30,1,100,20,60,56.2,0
5,25,25,30,1,100,20,60,60,2
6,1,30,30,1,100,20,60,50,1
6,2,30,30,1,100,20,60,51.8,1
6,3,30,30,1,100,20,60,46.1,1
6,4,30,30,1,100,20,60,39.4,1
6,5,30,30,1,100,20,60,47.8,1
6,6,30,30,1,100,20,60,47.7,0
6,7,30,30,1,100,20,60,46.5,0
6,8,30,30,1,100,20,60,49.9,1
6,9,30,30,1,100,20,60,51.9,1
6,10,30,30,1,100,20,60,48.9,0
6,11,30,30,1,100,20,60,54.4,1
6,12,30,30,1,100,20,60,43.3,1
6,13,30,30,1,100,20,60,48.4,1
6,14,30,30,1,100,20,60,53.4,1
6,15,30,30,1,100,20,60,50.4,1
6,16,30,30,1,100,20,60,57.3,1
6,17,30,30,1,100,20,60,51.6,0
6,18,30,30,1,100,20,60,60,2
6,19,30,30,1,100,20,60,52.2,1
6,20,30,30,1,100,20,60,52,1
6,21,30,30,1,100,20,60,48.6,0
6,22,30,30,1,100,20,60,53.1,1
6,23,30,30,1,100,20,60,60,2
6,24,30,30,1,100,20,60,57.8,1
6,25,30,30,1,100,20,60,57.8,1
7,1,35,30,1,100,20,60,54.1,1
7,2,35,30,1,100,20,60,52.2,1
7,3,35,30,1,100,20,60,51,1
7,4,35,30,1,100,20,60,48.4,1
7,5,35,30,1,100,20,60,43.2,1
7,6,35,30,1,100,20,60,52.2,1
7,7,35,30,1,100,20,60,48.6,1
7,8,35,30,1,100,20,60,50.8,1
7,9,35,30,1,100,20,60,54.4,1
7,10,35,30,1,100,20,60,50.7,1
7,11,35,30,1,100,20,60,49.1,1
7,12,35,30,1,100,20,60,48.8,1
7,13,35,30,1,100,20,60,53.4,1
7,14,35,30,1,100,20,60,49,0
7,15,35,30,1,100,20,60,42.4,1
7,16,35,30,1,100,20,60,48.2,1
7,17,35,30,1,100,20,60,55,1
7,18,35,30,1,100,20,60,43.7,1
7,19,35,30,1,100,20,60,52.6,0
7,20,35,30,1,100,20,60,58.3,1
7,21,35,30,1,100,20,60,46.7,1
7,22,35,30,1,100,20,60,49.2,1
7,23,35,30,1,100,20,60,50.5,0
7,24,35,30,1,100,20,60,48.1,1
7,25,35,30,1,100,20,60,50,1
8,1,40,30,1,100,20,60,41,1
8,2,40,30,1,100,20,60,50.6,1
8,3,40,30,1,100,20,60,48.5,1
8,4,40,30,1,100,20,60,49.2,1
8,5,40,30,1,100,20,60,46.3,1
8,6,40,30,1,100,20,60,42.4,1
8,7,40,30,1,100,20,60,42.8,1
8,8,40,30,1,100,20,60,53.1,1
8,9,40,30,1,100,20,60,46.8,1
8,10,40,30,1,100,20,60,48.4,1
8,11,40,30,1,100,20,60,42.1,1
8,12,40,30,1,100,20,60,59.6,1
8,13,40,30,1,100,20,60,41.8,1
8,14,40,30,1,100,20,60,44.6,1
8,15,40,30,1,100,20,60,51.7,1
8,16,40,30,1,100,20,60,58.8,1
8,17,40,30,1,100,20,60,44.7,1
8,18,40,30,1,100,20,60,60,2
8,19,40,30,1,100,20,60,47.1,1
8,20,40,30,1,100,20,60,37.6,1
8,21,40,30,1,100,20,60,41.6,1
8,22,40,30,1,100,20,60,55.9,1
8,23,40,30,1,100,20,60,43.1,1
8,24,40,30,1,100,20,60,46.3,1
8,25,40,30,1,100,20,60,40.9,1
9,1,45,30,1,100,20,60,44.3,1
9,2,45,30,1,100,20,60,45.6,1
9,3,45,30,1,100,20,60,46.2,1
9,4,45,30,1,100,20,60,53.7,1
9,5,45,30,1,100,20,60,43.5,1
9,6,45,30,1,100,20,60,48.3,1
9,7,45,30,1,100,20,60,60,2
9,8,45,30,1,100,20,60,40,1
9,9,45,30,1,100,20,60,45.1,1
9,10,45,30,1,100,20,60,42.1,1
9,11,45,30,1,100,20,60,44.7,1
9,12,45,30,1,100,20,60,49.1,1
9,13,45,30,1,100,20,60,47.6,1
9,14,45,30,1,100,20,60,52.1,1
9,15,45,30,1,100,20,60,40.6,1
9,16,45,30,1,100,20,60,46.1,1
9,17,45,30,1,100,20,60,49.4,1
9,18,45,30,1,100,20,60,48.3,1
9,19,45,30,1,100,20,60,43.2,1
9,20,45,30,1,100,20,60,43.6,1
9,21,45,30,1,100,20,60,47.5,1
9,22,45,30,1,100,20,60,47.7,1
9,23,45,30,1,100,20,60,42.2,1
9,24,45,30,1,100,20,60,49.8,1
9,25,45,30,1,100,20,60,46.1,1
10,1,50,30,1,100,20,60,47.4,1
10,2,50,30,1,100,20,60,46.5,1
10,3,50,30,1,100,20,60,42.2,1
10,4,50,30,1,100,20,60,41.9,1
10,5,50,30,1,100,20,60,44.3,1
10,6,50,30,1,100,20,60,38.6,1
10,7,50,30,1,100,20,60,47.7,1
10,8,50,30,1,100,20,60,52.7,1
10,9,50,30,1,100,20,60,49.9,1
10,10,50,30,1,100,20,60,45.1,1
10,11,50,30,1,100,20,60,45.6,1
10,12,50,30,1,100,20,60,48,1
10,13,50,30,1,100,20,60,42.2,1
10,14,50,30,1,100,20,60,42.2,1
10,15,50,30,1,100,20,60,44.2,1
10,16,50,30,1,100,20,60,40.1,1
10,17,50,30,1,100,20,60,46.6,1
10,18,50,30,1,100,20,60,42.4,1
10,19,50,30,1,100,20,60,45.1,1
10,20,50,30,1,100,20,60,42.3,1
10,21,50,30,1,100,20,60,46.8,1
10,22,50,30,1,100,20,60,41.8,1
10,23,50,30,1,100,20,60,39.8,1
10,24,50,30,1,100,20,60,45.3,1
10,25,50,30,1,100,20,60,43.8,1
11,1,55,30,1,100,20,60,41.7,1
11,2,55,30,1,100,20,60,43.8,1
11,3,55,30,1,100,20,60,45.1,1
11,4,55,30,1,100,20,60,37.5,1
11,5,55,30,1,100,20,60,44.1,1
11,6,55,30,1,100,20,60,41.8,1
11,7,55,30,1,100,20,60,40.3,1
11,8,55,30,1,100,20,60,41.8,1
11,9,55,30,1,100,20,60,47.2,1
11,10,55,30,1,100,20,60,43.1,1
11,11,55,30,1,100,20,60,43.8,1
11,12,55,30,1,100,20,60,43.9,1
11,13,55,30,1,100,20,60,41.9,1
11,14,55,30,1,100,20,60,42.7,1
11,15,55,30,1,100,20,60,40.4,1
11,16,55,30,1,100,20,60,39.4,1
11,17,55,30,1,100,20,60,45,1
11,18,55,30,1,100,20,60,51.4,1
11,19,55,30,1,100,20,60,50.1,1
11,20,55,30,1,100,20,60,42.1,1
11,21,55,30,1,100,20,60,40.7,1
11,22,55,30,1,100,20,60,36.8,1
11,23,55,30,1,100,20,60,39.2,1
11,24,55,30,1,100,20,60,43.4,1
11,25,55,30,1,100,20,60,42.8,1
12,1,60,30,1,100,20,60,38.6,1
12,2,60,30,1,100,20,60,45.5,1
12,3,60,30,1,100,20,60,38.5,1
12,4,60,30,1,100,20,60,45.2,1
12,5,60,30,1,100,20,60,46.2,1
12,6,60,30,1,100,20,60,37.8,1
12,7,60,30,1,100,20,60,42.1,1
12,8,60,30,1,100,20,60,46,1
12,9,60,30,1,100,20,60,37.7,1
12,10,60,30,1,100,20,60,38,1
12,11,60,30,1,100,20,60,43.1,1
12,12,60,30,1,100,20,60,47.6,1
12,13,60,30,1,100,20,60,39.8,1
12,14,60,30,1,100,20,60,36.8,1
12,15,60,30,1,100,20,60,37.9,1
12,16,60,30,1,100,20,60,44.1,1
12,17,60,30,1,100,20,60,44.4,1
12,18,60,30,1,100,20,60,43.3,1
12,19,60,30,1,100,20,60,44.4,1
12,20,60,30,1,100,20,60,41.8,1
12,21,60,30,1,100,20,60,42.4,1
12,22,60,30,1,100,20,60,38.2,1
12,23,60,30,1,100,20,60,41.1,1
12,24,60,30,1,100,20,60,45.2,1
12,25,60,30,1,100,20,60,43.1,1
13,1,65,30,1,100,20,60,39.6,1
13,2,65,30,1,100,20,60,42.9,1
13,3,65,30,1,100,20,60,39.8,1
13,4,65,30,1,100,20,60,38.6,1
13,5,65,30,1,100,20,60,39,1
13,6,65,30,1,100,20,60,39.2,1
13,7,65,30,1,100,20,60,41.1,1
13,8,65,30,1,100,20,60,46.5,1
13,9,65,30,1,100,20,60,45.9,1
13,10,65,30,1,100,20,60,45,1
13,11,65,30,1,100,20,60,44,1
13,12,65,30,1,100,20,60,36.9,1
13,13,65,30,1,100,20,60,35.1,1
13,14,65,30,1,100,20,60,42.4,1
13,15,65,30,1,100,20,60,41.1,1
13,16,65,30,1,100,20,60,40.4,1
13,17,65,30,1,100,20,60,44.2,1
13,18,65,30,1,100,20,60,38.8,1
13,19,65,30,1,100,20,60,39.5,1
13,20,65,30,1,100,20,60,40.9,1
13,21,65,30,1,100,20,60,44.6,1
13,22,65,30,1,100,20,60,42.1,1
13,23,65,30,1,100,20,60,38.6,1
13,24,65,30,1,100,20,60,40.8,1
13,25,65,30,1,100,20,60,36.5,1
14,1,70,30,1,100,20,60,42.9,1
14,2,70,30,1,100,20,60,37.5,1
14,3,70,30,1,100,20,60,40.5,1
14,4,70,30,1,100,20,60,45.4,1
14,5,70,30,1,100,20,60,38.8,1
14,6,70,30,1,100,20,60,42,1
14,7,70,30,1,100,20,60,42.5,1
14,8,70,30,1,100,20,60,42.7,1
14,9,70,30,1,100,20,60,41.3,1
14,10,70,30,1,100,20,60,43,1
14,11,70,30,1,100,20,60,38.2,1
14,12,70,30,1,100,20,60,43.4,1
14,13,70,30,1,100,20,60,43.8,1
14,14,70,30,1,100,20,60,40.7,1
14,15,70,30,1,100,20,60,36.6,1
14,16,70,30,1,100,20,60,38.2,1
14,17,70,30,1,100,20,60,35.6,1
14,18,70,30,1,100,20,60,42.7,1
14,19,70,30,1,100,20,60,42.2,1
14,20,70,30,1,100,20,60,46.4,1
14,21,70,30,1,100,20,60,37.4,1
14,22,70,30,1,100,20,60,47.4,1
14,23,70,30,1,100,20,60,41.5,1
14,24,70,30,1,100,20,60,37,1
14,25,70,30,1,100,20,60,44.5,1
