#_Bundle,#_Iteration,#_Agents,#_Attackers,Linar_Speed,Field_Len,Pzone_Len,Sim_Time,defense_time,Result
22,8,35,35,1,130,26,300,76.8,1
22,9,35,35,1,130,26,300,56.3,0
22,10,35,35,1,130,26,300,68.7,1
22,11,35,35,1,130,26,300,66.5,1
22,12,35,35,1,130,26,300,64.8,0
22,13,35,35,1,130,26,300,60.9,1
22,14,35,35,1,130,26,300,65.4,0
22,15,35,35,1,130,26,300,57.2,1
22,16,35,35,1,130,26,300,62.6,1
22,17,35,35,1,130,26,300,71.6,1
22,18,35,35,1,130,26,300,59.8,1
22,19,35,35,1,130,26,300,74,1
22,20,35,35,1,130,26,300,79.5,1
22,21,35,35,1,130,26,300,67.3,1
22,22,35,35,1,130,26,300,54.2,0
22,23,35,35,1,130,26,300,54.8,1
22,24,35,35,1,130,26,300,63.8,1
22,25,35,35,1,130,26,300,67.3,1
23,1,45,45,1,130,26,300,63.1,1
23,2,45,45,1,130,26,300,54.8,1
23,3,45,45,1,130,26,300,63.8,1
23,4,45,45,1,130,26,300,60.6,1
23,5,45,45,1,130,26,300,66.3,1
23,6,45,45,1,130,26,300,58.5,1
23,7,45,45,1,130,26,300,60.5,1
23,8,45,45,1,130,26,300,62.9,1
23,9,45,45,1,130,26,300,60.7,0
23,10,45,45,1,130,26,300,71.8,1
23,11,45,45,1,130,26,300,58.3,0
23,12,45,45,1,130,26,300,64.8,1
23,13,45,45,1,130,26,300,57.5,1
23,14,45,45,1,130,26,300,85.8,1
23,15,45,45,1,130,26,300,53.8,1
23,16,45,45,1,130,26,300,58.1,1
23,17,45,45,1,130,26,300,61.4,1
23,18,45,45,1,130,26,300,54.8,1
23,19,45,45,1,130,26,300,61.9,1
23,20,45,45,1,130,26,300,54.3,1
23,21,45,45,1,130,26,300,60,1
23,22,45,45,1,130,26,300,65.7,1
23,23,45,45,1,130,26,300,54.9,1
23,24,45,45,1,130,26,300,60.9,0
23,25,45,45,1,130,26,300,64.7,1
24,1,55,55,1,130,26,300,54.9,1
24,2,55,55,1,130,26,300,59.4,1
24,3,55,55,1,130,26,300,53.9,1
24,4,55,55,1,130,26,300,56.7,1
24,5,55,55,1,130,26,300,56,1
24,6,55,55,1,130,26,300,61.4,1
24,7,55,55,1,130,26,300,52,1
24,8,55,55,1,130,26,300,53.7,1
24,9,55,55,1,130,26,300,59.1,1
24,10,55,55,1,130,26,300,60.4,1
24,11,55,55,1,130,26,300,56.8,1
24,12,55,55,1,130,26,300,57.1,1
24,13,55,55,1,130,26,300,59,1
24,14,55,55,1,130,26,300,55.5,1
24,15,55,55,1,130,26,300,52.2,1
24,16,55,55,1,130,26,300,60,1
24,17,55,55,1,130,26,300,62,1
24,18,55,55,1,130,26,300,55.3,1
24,19,55,55,1,130,26,300,58.4,1
24,20,55,55,1,130,26,300,53,1
24,21,55,55,1,130,26,300,72.1,1
24,22,55,55,1,130,26,300,49.7,1
24,23,55,55,1,130,26,300,60.2,1
24,24,55,55,1,130,26,300,60,1
24,25,55,55,1,130,26,300,54,1
25,1,5,5,1,160,32,300,72.8,0
25,2,5,5,1,160,32,300,67.8,0
25,3,5,5,1,160,32,300,67.3,0
25,4,5,5,1,160,32,300,71.5,0
25,5,5,5,1,160,32,300,59.7,1
25,6,5,5,1,160,32,300,64,0
25,7,5,5,1,160,32,300,66.3,0
25,8,5,5,1,160,32,300,64,0
25,9,5,5,1,160,32,300,73,0
25,10,5,5,1,160,32,300,66.5,0
25,11,5,5,1,160,32,300,80.2,0
25,12,5,5,1,160,32,300,70.6,0
25,13,5,5,1,160,32,300,84.3,0
25,14,5,5,1,160,32,300,72.5,0
25,15,5,5,1,160,32,300,69.7,0
25,16,5,5,1,160,32,300,70.7,0
25,17,5,5,1,160,32,300,93.8,0
25,18,5,5,1,160,32,300,68.7,0
25,19,5,5,1,160,32,300,70,0
25,20,5,5,1,160,32,300,66.1,0
25,21,5,5,1,160,32,300,72.5,0
25,22,5,5,1,160,32,300,69.7,0
25,23,5,5,1,160,32,300,70.9,0
25,24,5,5,1,160,32,300,69.8,0
25,25,5,5,1,160,32,300,73.2,0
26,1,15,15,1,160,32,300,63.9,0
26,2,15,15,1,160,32,300,66.6,0
26,3,15,15,1,160,32,300,64.8,0
